iter,rel_res
0,1.0
1,0.0007702227614408573
2,0.0007702227613102797
3,0.0007702227613561939
4,0.0007702227615786
5,0.0007702227619774977
6,0.0007702227625528871
7,0.0007702227633047684
8,0.0007702225986678146
9,0.0007702225997617779
10,0.0007702226010322329
11,0.0007702226024791796
12,0.000770222604102618
13,0.0007702226059025482
14,0.0007702226078789701
15,0.0007702226100318837
16,0.0007702226123612892
17,0.0007702226148671862
18,0.0007702226175495753
19,0.0007702226204084558
20,0.0007702226234438281
21,0.0007702226266556923
22,0.0007702226300440481
23,0.0007702226336088956
24,0.0007702226373502349
25,0.0007702226412680659
26,0.0007702226453623885
27,0.000770222649633203
28,0.0007702226540805091
29,0.0007702226587043069
30,0.0007702226635045964
31,0.0007702226684813777
32,0.0007702226736346507
33,0.0007702226789644153
34,0.0007702226844706715
35,0.0007702226901534196
36,0.0007702226960126593
37,0.0007702227020483908
38,0.0007702227082606138
39,0.0007702227146493285
40,0.0007702227212145348
41,0.0007702227279562329
42,0.0007702227348744226
43,0.0007702227419691041
44,0.0007702227492402771
45,0.0007702227566879418
46,0.000770222764312098
47,0.000770222772112746
48,0.0007702227357259639
49,0.0007702227438324287
50,0.000770222752115385
51,0.0007702227605748328
52,0.0007702227692107722
53,0.000770222778023203
54,0.0007701800221329487
55,0.000770180024742756
56,0.000770180027529041
57,0.0007701800304918042
58,0.000770180033631045
59,0.0007701800369467638
60,0.0007701800404389604
61,0.0007701798876835202
62,0.0007701798915223821
63,0.0007701798955377221
64,0.00077017989972954
65,0.000770179883832864
66,0.0007701798883361204
67,0.0007701798930158546
68,0.0007701798978720665
69,0.0007701799029047562
70,0.00077017334219105
71,0.0007701733446068403
72,0.0007701733471991034
73,0.0007701733499678391
74,0.0007701733529130476
75,0.0007701733560347289
76,0.000770173359332883
77,0.0007701733628075097
78,0.0007701733664586092
79,0.0007701733702861815
80,0.0007701733742902265
81,0.0007701733784707441
82,0.0007701733828277344
83,0.0007701733873611977
84,0.0007701733920711336
85,0.0007701733969575421
86,0.0007701734020204234
87,0.0007701734072597775
88,0.0007701734126756042
89,0.0007701734182679036
90,0.0007701734240366756
91,0.0007701732891748107
92,0.0007701732952830088
93,0.0007701733015676798
94,0.0007701733080288234
95,0.0007701733146664398
96,0.0007701733214805287
97,0.0007701733284710904
98,0.0007701733356381247
99,0.0007701733429816317
100,0.0007701733505016113
101,0.0007701733581980636
102,0.0007701733660709886
103,0.0007701733741203862
104,0.00077012755891614
105,0.0007701275607110607
106,0.0007701275626824412
107,0.0007701275648302817
108,0.0007701275671545821
109,0.0007701275696553423
110,0.0007701275723325625
111,0.0007701275751862425
112,0.0007701275782163824
113,0.0007701275814229823
114,0.0007701275848060419
115,0.0007701275883655615
116,0.000770127592101541
117,0.0007701275960139804
118,0.0007701276001028795
119,0.0007701276043682386
120,0.0007701276088100576
121,0.0007701276134283365
122,0.0007701276182230752
123,0.0007701276231942736
124,0.0007701276283419321
125,0.0007701276336660504
126,0.0007701276391666285
127,0.0007701276448436664
128,0.0007701276506971642
129,0.0007701276567271218
130,0.0007701276629335393
131,0.0007701276693164166
132,0.0007701276758757538
133,0.0007701276826115506
134,0.0007701276895238074
135,0.000770127696612524
136,0.0007701277038777004
137,0.0007701276896600342
138,0.0007701276971902768
139,0.0007701277048969788
140,0.0007701276227774825
141,0.000770127630788641
142,0.000770127638976259
143,0.0007701276473403362
144,0.0007701276558808728
145,0.0007701276645978688
146,0.000770127673491324
147,0.0007701276825612387
148,0.0007701187524789798
149,0.0007701187579653348
150,0.000770118763628143
151,0.0007701187694674046
152,0.0007701187754831194
153,0.0007701187816752875
154,0.0007701187880439087
155,0.0007701187945889833
156,0.0007700735872015073
157,0.0007700735873687488
158,0.0007700735877124302
159,0.0007700735882325512
160,0.0007700735889291121
161,0.0007700735898021127
162,0.0007700735908515529
163,0.0007700735920774329
164,0.0007700735934797527
165,0.0007700735950585123
166,0.0007700735968137114
167,0.0007700735987453504
168,0.0007700736008534291
169,0.0007700736031379475
170,0.0007700736055989056
171,0.0007700736082363035
172,0.0007700736110501411
173,0.0007700736140404184
174,0.0007700736172071355
175,0.0007700735075913557
176,0.0007700735110267753
177,0.0007700733776959133
178,0.0007700733814669349
179,0.0007700733854143962
180,0.0007700733895382969
181,0.0007700733938386372
182,0.0007700733983154171
183,0.0007700734029686365
184,0.0007700734077982953
185,0.0007700734128043937
186,0.0007700734179869317
187,0.0007700734233459091
188,0.0007700734288813261
189,0.0007700734345931825
190,0.0007700734404814785
191,0.0007700734465462139
192,0.0007700734527873889
193,0.0007700734592050033
194,0.0007700734657990572
195,0.0007700734725695506
196,0.0007700734795164835
197,0.0007700734866398558
198,0.0007700734939396676
199,0.0007700735014159189
200,0.0007700735090686097
