iter,rel_res
0,1.0
1,0.0007229667593450826
2,0.0007229667593452221
3,0.0007229667593453966
4,0.0007229667593456059
5,0.0007229667593458502
6,0.0007229667593461296
7,0.0007229667593464438
8,0.000722966759346793
9,0.0007229667593471772
10,0.0007229667593475963
11,0.0007229667593480503
12,0.0007229667593485393
13,0.0007229667593490632
14,0.000722966759349622
15,0.000722966759350216
16,0.0007229667593508448
17,0.0007229667593515084
18,0.0007229667593522071
19,0.0007229667593529408
20,0.0007229667593537094
21,0.0007229667593545129
22,0.0007229667593553513
23,0.0007229667593562248
24,0.0007229667593571332
25,0.0007229667593580765
26,0.0007229667593590548
27,0.0007229667593600681
28,0.0007229667593611162
29,0.0007229667593621993
30,0.0007229667593633175
31,0.0007229667593644704
32,0.0007229667593656585
33,0.0007229667593668815
34,0.0007229667593681393
35,0.0007229667593694322
36,0.00072296675937076
37,0.0007229667593721227
38,0.0007229667593735204
39,0.000722966759374953
40,0.0007229667593764206
41,0.0007229667593779231
42,0.0007229667593794606
43,0.0007229667593810331
44,0.0007229667593826403
45,0.0007229667593842828
46,0.0007229667593859601
47,0.0007229667593876722
48,0.0007229667593894195
49,0.0007229667593912016
50,0.0007229667593930188
51,0.0007229667593948707
52,0.0007229667593967576
53,0.0007229667593986797
54,0.0007229667594006365
55,0.0007229667594026283
56,0.0007229667594046552
57,0.0007229667594067169
58,0.0007229667594088135
59,0.0007229667594109451
60,0.0007229667594131117
61,0.0007229667594153132
62,0.0007229667594175497
63,0.0007229667594198211
64,0.0007229667594221275
65,0.0007229667594244689
66,0.0007229667594268451
67,0.0007229667594292564
68,0.0007229667594317027
69,0.0007229667594341837
70,0.0007229667594366998
71,0.0007229667594392508
72,0.0007229667594418368
73,0.0007229667594444577
74,0.0007229667594471136
75,0.0007229667594498045
76,0.0007229667594525303
77,0.000722966759455291
78,0.0007229667594580867
79,0.0007229667594609172
80,0.0007229667594637828
81,0.0007229667594666834
82,0.0007229667594696188
83,0.0007229667594725893
84,0.0007229667594755947
85,0.000722966759478635
86,0.0007229667594817102
87,0.0007229667594848205
88,0.0007229667594879657
89,0.0007229667594911458
90,0.0007229667594943609
91,0.0007229667594976109
92,0.0007229667595008958
93,0.0007229667595042158
94,0.0007229667595075707
95,0.0007229667595109604
96,0.0007229667595143853
97,0.000722966759517845
98,0.0007229667595213397
99,0.0007229667595248692
100,0.0007229667595284339
101,0.0007229667595320334
102,0.0007229667595356679
103,0.0007229667595393373
104,0.0007229667595430417
105,0.0007229667595467811
106,0.0007229667595505553
107,0.0007229667595543645
108,0.0007229667595582087
109,0.0007229667595620878
110,0.0007229667595660018
111,0.0007229667595699508
112,0.0007229667595739349
113,0.0007229667595779538
114,0.0007229667595820077
115,0.0007229667595860965
116,0.0007229667595902203
117,0.000722966759594379
118,0.0007229667595985726
119,0.0007229667596028012
120,0.0007229667596070649
121,0.0007229667596113634
122,0.0007229667596156969
123,0.0007229667596200653
124,0.0007229667596244687
125,0.0007229667596289069
126,0.0007229667596333802
127,0.0007229667596378884
128,0.0007229667596424317
129,0.0007229667596470098
130,0.0007229667596516229
131,0.0007229667596562708
132,0.0007229667596609538
133,0.0007229667596656717
134,0.0007229667596704246
135,0.0007229667596752124
136,0.0007229667596800351
137,0.0007229667596848929
138,0.0007229667596897855
139,0.0007229667596947132
140,0.0007229667596996757
141,0.0007229667597046733
142,0.0007229667597097058
143,0.0007229667597147732
144,0.0007229667597198756
145,0.0007229667597250128
146,0.0007229667597301851
147,0.0007229667597353923
148,0.0007229667597406346
149,0.0007229667597459116
150,0.0007229667597512238
151,0.0007229667597565707
152,0.0007229667597619527
153,0.0007229667597673696
154,0.0007229667597728215
155,0.0007229667597783083
156,0.00072296675978383
157,0.0007229667597893867
158,0.0007229667597949785
159,0.000722966759800605
160,0.0007229667598062666
161,0.000722966759811963
162,0.0007229667598176946
163,0.000722966759823461
164,0.0007229667598292624
165,0.0007229667598350987
166,0.00072296675984097
167,0.0007229667598468762
168,0.0007229667598528174
169,0.0007229667598587934
170,0.0007229667598648046
171,0.0007229667598708506
172,0.0007229667598769316
173,0.0007229667598830473
174,0.0007229667598891983
175,0.0007229667598953842
176,0.0007229667599016049
177,0.0007229667599078606
178,0.0007229667599141513
179,0.0007229667599204768
180,0.0007229667599268374
181,0.000722966759933233
182,0.0007229667599396634
183,0.0007229667599461288
184,0.0007229667599526292
185,0.0007229667599591645
186,0.0007229667599657347
187,0.00072296675997234
188,0.00072296675997898
189,0.0007229667599856553
190,0.0007229667599923653
191,0.0007229667599991103
192,0.0007229667600058903
193,0.0007229667600127052
194,0.000722966760019555
195,0.0007229667600264398
196,0.0007229667600333596
197,0.0007229667600403143
198,0.000722966760047304
199,0.0007229667600543286
200,0.0007229667600613882
