iter,rel_res
0,1.0
1,0.000889757742605796
2,0.0008897577477797565
3,0.000889757757124896
4,0.0008897577706412143
5,0.00088975766274824
6,0.0008897576844241653
7,0.0008897577102712664
8,0.000889757740289543
9,0.0008897576932331377
10,0.0008897577310415884
11,0.0008897577730212091
12,0.0008897245579867275
13,0.0008897158079214383
14,0.0008897156749478539
15,0.0008897156891474097
16,0.0008897155596351086
17,0.0008897155817358165
18,0.0008897156080073982
19,0.0008897156384498533
20,0.0008897156730631815
21,0.0008897157118473819
22,0.0008897157548024544
23,0.000889673133426612
24,0.0008896731539200552
25,0.0008896730449962348
26,0.0008896600337269621
27,0.0008896600444402998
28,0.0008896600593241604
29,0.0008896600783785434
30,0.0008896601016034489
31,0.0008896601289988763
32,0.000889660021458836
33,0.0008896600566346949
34,0.0008896190549469754
35,0.0008896190695667702
36,0.0008896190883569217
37,0.0008896191113174295
38,0.0008896191384482934
39,0.0008896191697495131
40,0.000889619205221088
41,0.0008896057389879966
42,0.0008896057577772312
43,0.0008896057017764871
44,0.0008896057285825265
45,0.0008895671687899309
46,0.0008895670770955051
47,0.0008895670891468666
48,0.0008895671053682333
49,0.0008895671257596043
50,0.0008895671503209798
51,0.0008895670857489056
52,0.000889567118180254
53,0.0008895671547816016
54,0.0008895251071005164
55,0.0008895251103306161
56,0.0008895251177304559
57,0.0008895251293000356
58,0.0008895250157183045
59,0.0008895250353389843
60,0.0008895249149555695
61,0.0008895249424999794
62,0.000889524974214123
63,0.000889525010098
64,0.0008895250501516097
65,0.0008894833755648255
66,0.000889483395421729
67,0.0008894834194481965
68,0.0008894834476442275
69,0.0008894694538171964
70,0.0008894694682706832
71,0.0008894694868935982
72,0.0008894694547985613
73,0.0008894692210887105
74,0.0008894692516505018
75,0.0008894692863817167
76,0.0008894290664755456
77,0.0008894290792499196
78,0.0008894290961935197
79,0.0008894291173063457
80,0.0008894291425883972
81,0.0008894291720396738
82,0.0008894292056601753
83,0.0008894291516488116
84,0.0008894156206502073
85,0.0008894156422697389
86,0.0008893805930146353
87,0.0008893805968071045
88,0.0008893806047684737
89,0.0008893806168987426
90,0.0008893805044734441
91,0.0008893805250364795
92,0.0008893805497684141
93,0.0008893805786692474
94,0.0008893805406918954
95,0.000889380577453105
96,0.0008893805486720366
97,0.0008893418947651811
98,0.0008893419164592358
99,0.0008893282130832621
100,0.0008893282211213479
101,0.0008893282333280204
102,0.0008893282497032792
103,0.0008893281560095709
104,0.0008893281803817711
105,0.0008893280667777477
106,0.0008893280991248148
107,0.0008893281356404604
108,0.0008892886487470111
109,0.0008892886650152799
110,0.0008892886854519526
111,0.0008892887100570288
112,0.0008892886136001671
113,0.000889288646254838
114,0.0008892751356310186
115,0.000889275152762504
116,0.0008892751740622292
117,0.0008892751995301942
118,0.0008892752291663982
119,0.0008892356508560188
120,0.0008892356602706017
121,0.0008892356738532503
122,0.0008892356916039645
123,0.0008892354916507426
124,0.0008892355172604353
125,0.0008892355470381882
126,0.0008892355809840014
127,0.0008892356190978741
128,0.0008892225894129897
129,0.0008892226150957679
130,0.0008891830790793163
131,0.00088918308554206
132,0.0008891830961725623
133,0.000889183110970823
134,0.000889183129936842
135,0.0008891830354653027
136,0.0008891830618950246
137,0.0008891829727566993
138,0.0008891830066745074
139,0.0008891830447600551
140,0.0008891468482343203
141,0.0008891468677123765
142,0.0008891468913580114
143,0.0008891469191712248
144,0.0008891325133895192
145,0.000889132376356124
146,0.0008891323924989205
147,0.0008891324128091332
148,0.0008891324372867616
149,0.0008891324659318058
150,0.0008891324987442649
151,0.0008891324295518117
152,0.0008890894998957607
153,0.0008890895150454232
154,0.0008890895343623114
155,0.0008890895578464249
156,0.0008890895854977634
157,0.0008890896173163264
158,0.0008890767613368717
159,0.0008890630171025169
160,0.0008890630237293662
161,0.0008890630345231723
162,0.0008890630494839353
163,0.0008890629427513147
164,0.0008890629656652136
165,0.0008890629927460645
166,0.0008890628988565252
167,0.0008890629337074282
168,0.0008890629727252776
169,0.0008890170360146887
170,0.000889017057895358
171,0.0008890170839428474
172,0.0008890171141571566
173,0.0008890039201611369
174,0.0008890039358897884
175,0.0008890038446902856
176,0.0008890038681972163
177,0.0008890038958708067
178,0.0008890039277110562
179,0.0008889668035641819
180,0.0008889668166601315
181,0.0008889665654851528
182,0.0008889665862580881
183,0.0008889666111975203
184,0.0008889666403034491
185,0.000888966673575874
186,0.0008889667110147946
187,0.0008889537167683025
188,0.0008889537403235111
189,0.0008889537680450757
190,0.0008889537999329961
191,0.0008889118434748876
192,0.0008889118499943201
193,0.0008889118606798694
194,0.0008889118755315359
195,0.0008889118945493192
196,0.0008889119177332189
197,0.000888911945083235
198,0.0008889118968529312
199,0.0008889119324299759
200,0.0008889119162211549
