iter,rel_res
0,1.0
1,0.0007352870811690608
2,0.0007352870811580093
3,0.0007352870811563998
4,0.0007352870811642322
5,0.0007352870811815064
6,0.0007352870812082227
7,0.0007352870812443808
8,0.0007352870812899809
9,0.0007352870813450228
10,0.0007352870814095067
11,0.0007352870814834322
12,0.0007352870815668
13,0.0007352870816596096
14,0.000735287081761861
15,0.0007352870818735544
16,0.0007352870819946897
17,0.0007352870821252668
18,0.0007352870822652859
19,0.0007352870824147468
20,0.0007352870825736498
21,0.0007352870827419945
22,0.0007352870829197812
23,0.0007352870831070098
24,0.0007352870833036803
25,0.0007352870835097928
26,0.0007352870837253471
27,0.0007352870839503434
28,0.0007352870841847814
29,0.0007352870844286615
30,0.0007352870846819833
31,0.0007352870849447471
32,0.0007352870852169529
33,0.0007352870854986005
34,0.0007352870857896902
35,0.0007352870860902216
36,0.000735287086400195
37,0.0007352870867196102
38,0.0007352870870484673
39,0.0007352870873867663
40,0.0007352870877345073
41,0.0007352870880916902
42,0.0007352870884583149
43,0.0007352870888343817
44,0.0007352870892198902
45,0.0007352870896148409
46,0.0007352870900192332
47,0.0007352870904330674
48,0.0007352870908563438
49,0.0007352870912890618
50,0.0007352870917312218
51,0.0007352870921828238
52,0.0007352870926438676
53,0.0007352870931143533
54,0.0007352870935942809
55,0.0007352869423538771
56,0.0007352869428516282
57,0.0007352869433588211
58,0.000735286943875456
59,0.0007352869444015328
60,0.0007352869449370515
61,0.000735286945482012
62,0.0007352869460364146
63,0.0007352869466002589
64,0.0007352869471735453
65,0.0007352869477562735
66,0.0007352869483484435
67,0.0007352869489500555
68,0.0007352869495611095
69,0.0007352869501816054
70,0.000735286950811543
71,0.0007352869514509227
72,0.0007352869520997442
73,0.0007352869527580076
74,0.000735286953425713
75,0.0007352869541028602
76,0.0007352869547894495
77,0.0007352869554854805
78,0.0007352869561909535
79,0.0007352869569058683
80,0.0007352869576302252
81,0.0007352869583640238
82,0.0007352869591072643
83,0.0007352869598599469
84,0.0007352869606220712
85,0.0007352869613936375
86,0.0007352869621746457
87,0.0007352869629650958
88,0.0007352869637649879
89,0.0007352869645743218
90,0.0007352869653930976
91,0.0007352869662213152
92,0.000735286967058975
93,0.0007352869679060765
94,0.00073528696876262
95,0.0007352869696286052
96,0.0007352869705040325
97,0.0007352869713889016
98,0.0007352869722832127
99,0.0007352869731869657
100,0.0007352869741001606
101,0.0007352869750227972
102,0.000735286975954876
103,0.0007352869768963966
104,0.000735286977847359
105,0.0007352869788077634
106,0.0007352869797776097
107,0.0007352869807568979
108,0.000735286981745628
109,0.0007352869827438
110,0.0007352869837514138
111,0.0007352869847684697
112,0.0007352869857949674
113,0.000735286986830907
114,0.0007352869878762885
115,0.000735286988931112
116,0.0007352869899953772
117,0.0007352869910690844
118,0.0007352869921522336
119,0.0007352869932448246
120,0.0007352869943468576
121,0.0007352869954583323
122,0.0007352869965792492
123,0.0007352869977096078
124,0.0007352869988494083
125,0.0007352869999986508
126,0.0007352870011573351
127,0.0007352870023254613
128,0.0007352870035030295
129,0.0007352870046900395
130,0.0007352870058864915
131,0.0007352870070923853
132,0.0007352870083077212
133,0.0007352870095324988
134,0.0007352870107667184
135,0.0007352870120103799
136,0.0007352870132634832
137,0.0007352870145260284
138,0.0007352870157980157
139,0.0007352870170794448
140,0.0007352870183703157
141,0.0007352870196706287
142,0.0007352870209803834
143,0.0007352870222995801
144,0.0007352870236282187
145,0.0007352870249662993
146,0.0007352870263138216
147,0.000735287027670786
148,0.0007352870290371922
149,0.0007352870304130403
150,0.0007352870317983303
151,0.0007352870331930622
152,0.0007352870345972359
153,0.0007352870360108517
154,0.0007352870374339092
155,0.0007352870388664088
156,0.0007352870403083501
157,0.0007352870417597335
158,0.0007352870432205587
159,0.000735287044690826
160,0.0007352870461705349
161,0.0007352870476596858
162,0.0007352870491582786
163,0.0007352870506663133
164,0.00073528705218379
165,0.0007352870537107085
166,0.0007352870552470689
167,0.0007352870567928712
168,0.0007352870583481156
169,0.0007352870599128017
170,0.0007352870614869296
171,0.0007352870630704996
172,0.0007352870646635114
173,0.0007352870662659652
174,0.0007352870678778607
175,0.0007352870694991982
176,0.0007352870711299777
177,0.0007352870727701991
178,0.0007352870744198622
179,0.0007352870760789674
180,0.0007352870777475144
181,0.0007352870794255034
182,0.0007352870811129342
183,0.0007352870828098069
184,0.0007352870845161216
185,0.000735287086231878
186,0.0007352870879570766
187,0.0007352870896917169
188,0.0007352870914357991
189,0.0007352870931893233
190,0.0007352870949522892
191,0.0007352870967246972
192,0.0007352870985065469
193,0.0007352871002978388
194,0.0007352871020985724
195,0.0007352871039087479
196,0.0007352871057283652
197,0.0007352871075574246
198,0.0007352871093959257
199,0.000735287111243869
200,0.000735287113101254
